model_id,k_fold,frac_val,val_best_acc,val_best_auc,val_best_sp,val_best_sn,val_avg_acc,val_avg_auc,val_avg_sp,val_avg_sn,train_best_acc,train_best_auc,train_best_sp,train_best_sn,train_avg_acc,train_avg_auc,train_avg_sp,train_avg_sn,host_name,is_inception,optim,lr,epochs,double_img,output_tab,backbone,feature_extract,early_start
fa54eaf8db834026b252ca448dc57a34,,0.2,0.7197452229299364,0.5344692518605562,1.0,0.1304347826086956,0.7056687898089173,0.5003907168037602,0.996216216216216,0.0045652173913043,0.7221297836938436,0.5057465713733823,1.0,0.059880239520958,0.7212146422628953,0.499771585860537,0.998225806451613,0.001317365269461,magneto,False,radam,0.01,100,1,,regnet32,False,100
44266239721d469fb642d16fdb965db1,,0.2,0.7070063694267517,0.5,1.0,1.0,0.7028662420382168,0.5,0.99,0.01,0.7221297836938436,0.5220756643395237,1.0,0.3353293413173652,0.7153078202995009,0.499697149479842,0.9850230414746544,0.0143712574850299,loki,False,adam,0.01,100,0,,vit,False,100
31abb6fd91584fbfbfdfe7744a3ca60a,,0.2,0.7070063694267517,0.5203681942812377,1.0,1.0,0.6995541401273887,0.5002036819428124,0.9817117117117116,0.018695652173913,0.7221297836938436,0.5303678357570574,1.0,0.3353293413173652,0.7151913477537439,0.5008137641767157,0.9833640552995392,0.0182634730538922,loki,False,adam,0.001,100,0,,vit,False,100
9c5522bc380b4584962989d3569286ee,,0.2,0.8152866242038217,0.786623580101841,1.0,0.8260869565217391,0.7589171974522294,0.6552927927927928,0.9055855855855856,0.405,0.8968386023294509,0.8463740721322334,0.9700460829493088,0.7365269461077845,0.8281198003327788,0.7390510223792047,0.9395391705069124,0.5385628742514971,loki,False,adam,0.0001,100,0,,vit,False,100
c5fdba773eef40f69d4fdfaa211a3cc5,,0.2,0.7070063694267517,0.5135135135135135,1.0,1.0,0.6989171974522296,0.5001351351351352,0.9802702702702704,0.02,0.7254575707154742,0.5331134965092855,1.0,0.2874251497005988,0.7164392678868555,0.50092262479649,0.986036866359447,0.0158083832335329,loki,False,adam,0.0005,100,0,,vit,False,100
af7e6fd121b14f7b8d1fe97ab4cf485a,,0.2,0.7261146496815287,0.5389737563650606,1.0,1.0,0.704140127388535,0.5026831179005091,0.9892792792792792,0.0160869565217391,0.7321131447587355,0.5274014183614338,1.0,0.281437125748503,0.7186023294509154,0.5014809321449267,0.9902073732718892,0.012754491017964,loki,False,sgd,0.01,100,0,,vit,False,100
672d861b1a6d4e7b9d88fecb918179bb,,0.2,0.821656050955414,0.7550920485703095,1.0,1.0,0.7534394904458601,0.6453721112416764,0.9063963963963964,0.3843478260869564,0.9384359400998336,0.9113248158061756,0.9976958525345622,0.8502994011976048,0.8183527454242927,0.72442327326913,0.935852534562212,0.5129940119760479,loki,False,sgd,0.001,100,0,,vit,False,100
47e60ab1470a4e79b44319397b402954,,0.2,0.8535031847133758,0.813650607128868,1.0,0.8478260869565217,0.8066242038216562,0.7371513905209557,0.904954954954955,0.5693478260869566,0.9700499168053244,0.9590013521344408,0.9838709677419356,0.934131736526946,0.9098169717138104,0.8739554761444852,0.9546774193548389,0.7932335329341317,loki,False,sgd,0.0001,100,0,,vit,False,100
699080dd9c514d508fe012ba46b95655,,0.2,0.8535031847133758,0.8001370936153545,0.990990990990991,0.8695652173913043,0.7910828025477707,0.7149578926752841,0.8988288288288285,0.5310869565217391,0.9700499168053244,0.9553174756477828,0.988479262672811,0.9281437125748504,0.9035274542429286,0.8629880791412566,0.9542396313364055,0.7717365269461076,loki,False,sgd,0.0005,100,0,,vit,False,100
9f62b158afc6459e9b611b566b8f910a,,0.2,0.7070063694267517,0.5,1.0,0.0,0.7069426751592358,0.4999549549549549,0.99990990990991,0.0,0.7254575707154742,0.5317682607135958,1.0,0.2694610778443114,0.716522462562396,0.5005013245398604,0.9867511520737328,0.014251497005988,loki,False,ranger,0.01,100,0,,vit,False,100
cc048b8b5cce49d18f862d9079d8e99f,,0.2,0.7770700636942676,0.6928123775949864,1.0,0.7391304347826086,0.7152866242038217,0.5686790050920486,0.9227927927927928,0.2145652173913043,0.805324459234609,0.6957490548856204,1.0,0.4610778443113772,0.7498668885191349,0.5983347360578382,0.9394239631336404,0.2572455089820359,loki,False,ranger,0.001,100,0,,vit,False,100
844ecd0cdc30423fbfc3e8eccd489f6e,,0.2,0.8535031847133758,0.781825303564434,1.0,0.7391304347826086,0.7983439490445859,0.7169741480611046,0.9135135135135134,0.5204347826086956,0.9650582362728786,0.948867242473578,0.9861751152073732,0.9161676646706588,0.9167221297836938,0.8810942630867297,0.9612903225806452,0.8008982035928143,loki,False,ranger,0.0001,100,0,,vit,False,100
a8b67ac635be4e26a62a1a284a29ba0c,,0.2,0.821656050955414,0.7847630238934586,1.0,0.717391304347826,0.7631847133757961,0.6667126909518213,0.8997297297297299,0.433695652173913,0.870216306156406,0.7996219542481857,0.9631336405529954,0.6526946107784432,0.8269384359400997,0.7398539556831039,0.9358755760368664,0.5438323353293412,loki,False,ranger,0.0005,100,0,,vit,False,100
15f90c29f0124ddca72cf9636b301293,,0.2,0.9363057324840764,0.914120642381512,1.0,0.9782608695652174,0.900828025477707,0.8520838229533882,0.9698198198198198,0.7343478260869564,0.9650582362728786,0.948177377962968,1.0,0.9221556886227544,0.9263394342762064,0.8911055768647037,0.9704147465437788,0.8117964071856285,loki,False,adam,0.01,100,0,5.0,vit,False,100
2b3cdc31b39240f0a840d8e34d5d2cd3,,0.2,0.9363057324840764,0.9103995299647474,1.0,0.8913043478260869,0.8935031847133758,0.8345554249902075,0.9769369369369368,0.6921739130434783,0.9584026622296172,0.9382709235906068,1.0,0.9041916167664672,0.9196672212978372,0.8754525511189601,0.9749769585253456,0.7759281437125748,loki,False,adam,0.001,100,0,5.0,vit,False,100
0d645bdd787e472a93a2ad33d19d4ce9,,0.2,0.9044585987261148,0.8815119467293381,1.0,0.8478260869565217,0.8043949044585987,0.6878368585977281,0.9693693693693696,0.4063043478260869,0.9484193011647256,0.9251428019536962,1.0,0.8802395209580839,0.8394675540765391,0.7293176550125555,0.9772580645161292,0.481377245508982,loki,False,adam,0.0001,100,0,5.0,vit,False,100
3580d38ce9fa471eb3665e7d991a16e9,,0.2,0.9235668789808916,0.8987465726596161,1.0,0.8695652173913043,0.8778980891719746,0.8057608695652173,0.98,0.6315217391304347,0.9500831946755408,0.93412483788184,1.0,0.8982035928143712,0.9020798668885192,0.8460898479538618,0.9721198156682028,0.7200598802395209,loki,False,adam,0.0005,100,0,5.0,vit,False,100
2f0a7656d24f4bad82d7c6f29e802c81,,0.2,0.7515923566878981,0.5888170779475127,1.0,0.1956521739130435,0.7078343949044588,0.5024314531923227,0.9985585585585584,0.0063043478260869,0.7271214642262895,0.5384530478214079,1.0,0.1137724550898203,0.7219966722129786,0.5021918375231105,0.9969585253456222,0.0074251497005988,loki,False,sgd,0.01,100,0,5.0,vit,False,100
ae2d1dc9c0ee4248929f96907491577e,,0.2,0.8280254777070064,0.7783979631805719,1.0,0.8260869565217391,0.7852866242038218,0.7068488053270663,0.8963063063063064,0.517391304347826,0.9683860232945092,0.950481525428406,1.0,0.9101796407185628,0.9010149750415972,0.8530334032396037,0.961036866359447,0.7450299401197604,loki,False,sgd,0.001,100,0,5.0,vit,False,100
74a13f3865e3449396b86d6a944d946b,,0.2,0.8598726114649682,0.7937720329024677,1.0,0.8043478260869565,0.783503184713376,0.7050146886016451,0.8945945945945947,0.5154347826086957,0.9700499168053244,0.9590013521344408,1.0,0.934131736526946,0.8836106489184692,0.8253999144568007,0.9564285714285716,0.6943712574850299,loki,False,sgd,0.0001,100,0,5.0,vit,False,100
c98d5f0e3e66456d92d33b15d548aedc,,0.2,0.8407643312101911,0.8237367802585195,1.0,0.782608695652174,0.7919108280254776,0.7199990207598903,0.8936936936936936,0.5463043478260871,0.9733777038269552,0.9590013521344408,1.0,0.934131736526946,0.9065557404326122,0.8644033361847733,0.9592857142857144,0.7695209580838324,loki,False,sgd,0.0005,100,0,5.0,vit,False,100
0e14c95b7b1c4b21a84276d8704e075e,,0.2,0.9363057324840764,0.9186251468860164,1.0,0.9782608695652174,0.8860509554140128,0.8273756365060713,0.9690990990990992,0.6856521739130436,0.966722129783694,0.9511713899390158,1.0,0.9161676646706588,0.916738768718802,0.8716750600182123,0.9731105990783412,0.7702395209580838,loki,False,ranger,0.01,100,0,5.0,vit,False,100
86c1399693704e6793981912dbd5aac0,,0.2,0.9235668789808916,0.8878770074422249,1.0,0.8478260869565217,0.8436942675159237,0.7489825695260477,0.977747747747748,0.5202173913043479,0.9534109816971714,0.9327451088606198,1.0,0.8922155688622755,0.8672878535773713,0.7809984409062061,0.9752304147465438,0.5867664670658682,loki,False,ranger,0.001,100,0,5.0,vit,False,100
84a3626434884ff69f608c7d3f326153,,0.2,0.8471337579617835,0.790050920485703,1.0,0.7608695652173914,0.7947770700636945,0.7208803368585976,0.8993693693693694,0.5423913043478261,0.9650582362728786,0.9507091807169072,1.0,0.9221556886227544,0.9119134775374376,0.871796890090786,0.9620967741935484,0.781497005988024,loki,False,ranger,0.0001,100,0,5.0,vit,False,100
e943455d558e416fbab9581311930a37,,0.2,0.9171974522292994,0.8905209557383471,1.0,0.8695652173913043,0.8172611464968154,0.7320710928319624,0.9378378378378379,0.5263043478260869,0.9584026622296173,0.9398852065454344,0.9861751152073732,0.8982035928143712,0.8624459234608988,0.788126534948536,0.9554147465437789,0.6208383233532934,loki,False,ranger,0.0005,100,0,5.0,vit,False,100
